Week,Cut_Off,Row_Index,Item_ID,Qty,Col4,Note,Requested_By,Date_Shipped,Transfer_Reason,Shipment_Status
9/12/22,9/12/22,1,A-61011,50 CASES,,URGENT! OUT OF STOCK,GC,,,
9/12/22,9/12/22,2,D-60013,20 CASES,,ASAP,GC,,,
9/12/22,9/12/22,3,D-04033,3 PALLETS,,URGENT! NEW PRODUCT,GC,,,
9/12/22,9/12/22,4,D-04033B,1 CASE(1000 each),,URGENT! NEW PRODUCT SAMPLE IN BULK,GC,,,
9/12/22,9/12/22,5,F-04005,2 pallets,,Urgent,HL,,,
9/12/22,9/12/22,6,T-42101,30 cases ,,Urgent,HL,,,
9/12/22,9/12/22,7,F-04130,2 pallets,,Urgent,HL,,,
9/12/22,9/12/22,8,,1 cs,,AG Money Back Guarantee Flyers,Anderson,,,
9/12/22,9/12/22,9,J-55500,10 cs,,,JPC,,,
9/12/22,9/12/22,10,D-03004,40cs,,,SYS,,,
9/12/22,9/12/22,11,C-70121,1 PALLET,,URGENT!  OUT OF STOCK,GC,,,
9/12/22,9/12/22,12,C-70430,1 PALLET,,URGENT!  OUT OF STOCK,GC,,,
9/12/22,9/12/22,13,C-70530,20 CASES,,URGENT!  OUT OF STOCK,GC,,,
9/12/22,9/12/22,14,D-02007,1 PALLET,,,GC,,,
9/12/22,9/12/22,15,PO#5703,1 PALLET,,Urgent Ginseng ,Fui ,,,
9/12/22,9/12/22,16,,1 box,,To Winson,Billy,,,
9/12/22,9/12/22,17,P-GIN-S,10 empty shippers,,,HL,,,
9/12/22,9/12/22,18,,1 cs,,small box of mooncake samples,JD,,,
9/12/22,9/12/22,19,D-04011,Fill up the space,,,,,,
9/12/22,9/12/22,1,,1case,,Ginger Coconut Flyer ,Anderson,,,
9/26/22,9/26/22,1,F-04130,4 pallets,,Urgent,HL,,,
9/26/22,9/26/22,2,C-70052,1 PALLET,,URGENT! ,GC,,,
9/26/22,9/26/22,3,C-70214,5 CASES,,ASAP,GC,,,
9/26/22,9/26/22,4,F-11148A,1 PALLET,,URGENT,GC,,,
9/26/22,9/26/22,5,F-12024,20cs,,URGENT,WYL,,,
9/26/22,9/26/22,6,A-61030, 20 CASES,,ASAP (POPLA-ADA),GC,,,
9/26/22,9/26/22,7,PO#37208,,,Urgent A/C on 68,JD,,,
9/26/22,9/26/22,8,F-04004,1 pallet,,,HL,,,
9/26/22,9/26/22,9,M-70081,20 cases,,,EY,,,
9/26/22,9/26/22,10,C-70330,1 PALLET,,,GC,,,
9/26/22,9/26/22,11,F-11076A,1 PALLET,,,GC,,,
9/26/22,9/26/22,12,,1.5 pallets,,Returned Kee Wah Moon Cakes,EY,,,
9/26/22,9/26/22,13,D-04011,3 pallets,,,EY,,,
9/26/22,9/26/22,14,f-04001,3 pallets,,,EY,,,
9/26/22,9/26/22,15,F-12020,20 cases,,,Whitney,,,
9/26/22,9/26/22,16,F-04163,3 cases,,Ginger H Crystal Shipper,HL,,,
9/26/22,9/26/22,17,M-57005,50 cases,,,EY,,,
10/3/22,10/3/22,1,F-04001,2 PLTs,,,JPC,,,
10/3/22,10/3/22,2,Transfer #5718,2 pallets,,pkg materials,SYS,,,
10/3/22,10/3/22,3,A-61030 ,50 CASES,,ADA --> POPLA,GC,,,
10/3/22,10/3/22,4,A-61011,30 CASES,,,GC,,,
10/3/22,10/3/22,5,F-04111,5 PLTs,,"BBD ""10/26/2023"" - URGENT!",HL,,,
10/3/22,10/3/22,6,D-04011,10 PALLETS (add more if we still have space) ,,,GC,,,
10/10/22,10/10/22,1,F-12105,13cs (2plts),,URGENT; AC on,SYS,,,
10/10/22,10/10/22,2,F-04001,4 PLTs,,,JPC,,,
10/10/22,10/10/22,3,A-61220,96cs (4plts),,,SYS,,,
10/10/22,10/10/22,4,D-04033,3 PALLETS,,,GC,,,
10/10/22,10/10/22,5,J-55502,5 cs,,,JPC,,,
10/10/22,10/10/22,6,J-55503N,2 cs,,,JPC,,,
10/10/22,10/10/22,7,C-70050,2 PALLET,,,GC,,,
10/10/22,10/10/22,8,C-70052,2 PALLET,,,GC,,,
10/10/22,10/10/22,9,M-94306,50 CASES,,,GC,,,
10/10/22,10/10/22,1,F-50410,1 PLT (84 cs),,"URGENT, PO on hand",WYL,,,
10/10/22,10/10/22,2,Transfer #5721,2 plts,,Ginseng,Fui,,,
10/10/22,10/10/22,3,D-41986,2 PALLETS,,,GC,,,
10/10/22,10/10/22,4,D-04036,1 PALLET,,,GC,,,
10/10/22,10/10/22,5,D-04030,1 PALLET,,,GC,,,
10/17/22,10/17/22,1,A-61011,50 CASES,,,GC,,,
10/17/22,10/17/22,2,A-61030,70 CASES,,POPLA (ADA),ADA- POPLA,,,
10/17/22,10/17/22,3,D-04011,10 PALLETS,,,GC,,,
10/17/22,10/17/22,4,F-00502,30 cs,,,JPC,,,
10/17/22,10/17/22,5,D-60021,3 CASES,,,GC,,,
10/17/22,10/17/22,6,D-04033,2 PALLETS,,(25 CASES/PALLET),GC,,,
10/17/22,10/17/22,7,,1 cs,,sample,JPC,,,
10/24/22,10/24/22,1,#5740,,,Ginseng,Fui,,,
10/24/22,10/24/22,2,F-04111,5 PLTs,,Lot #11/03/2023 (Urgent),HL,,,
10/24/22,10/24/22,3,F-04130,2 pallets,,Urgent,HL,,,
10/24/22,10/24/22,4,F-42003,100cs,,,JPC,,,
10/24/22,10/24/22,5,D-04033,3 PALLETS,,(25 CASES/PALLET),GC,,,
10/24/22,10/24/22,6,T-31545,200 cases ,,,HL,,,
10/24/22,10/24/22,7,D-60011,20 CASES,,,GC,,,
10/24/22,10/24/22,8,D-60012,20 CASES,,,GC,,,
10/24/22,10/24/22,9,D-60017,30 CASES,,,GC,,,
10/24/22,10/24/22,10,D-60023,3  CASES,,,GC,,,
10/24/22,10/24/22,11,D-02030,40 CASES,,,GC,,,
10/24/22,10/24/22,12,F-11178A,1 PALLET,,,GC,,,
10/24/22,10/24/22,13,C-70113,20 CASES,,,HL,,,
10/24/22,10/24/22,14,A-61030,50 CASES (600 BAGS),,,POPLA-ADA,,,
10/31/22,10/31/22,1,C-70113,2 pallets,,Urgent,HL,,,
10/31/22,10/31/22,2,D-03052,2 plts,,Lot#2020458,,,,
10/31/22,10/31/22,3,F-04130,2 pallets,,,HL,,,
10/31/22,10/31/22,4,D-04033,3 PALLETS,,(25 cases / pallet),GC,,,
10/31/22,10/31/22,5,F-04005,1 PLT,,,JPC,,,
10/31/22,10/31/22,6,F-04073,1 PLT,,,JPC,,,
10/31/22,10/31/22,7,D-02030,1 PALLET,,,GC,,,
10/31/22,10/31/22,8,M-94306,60 CASES,,,GC,,,
10/31/22,10/31/22,9,#5747,Ginseng,,#5747 to Fui 11/2,Fui,,,
11/7/22,11/7/22,1,F-87110,84cases,,Urgent Lot#10142023,JD,,,
11/7/22,11/7/22,2,F-87111,84cases,,Urgent Lot#10142023,JD,,,
11/7/22,11/7/22,3,#5752,102cs (4plts),,Pkg mateials - ready,SYS,,,
11/7/22,11/7/22,4,F-11077,10 CASES,,,GC,,,
11/7/22,11/7/22,5,C-70121,22 CASES,,,GC,,,
11/7/22,11/7/22,6,C-70430,20 CASES,,,GC,,,
11/14/22,11/14/22,1,Flyers,3 cs,,to Xiu Zhen,AWC,,,
11/14/22,11/14/22,2,K-88051,10 cases,,,HL,,,
11/14/22,11/14/22,3,D-04011,3 PALLETS,,,GC,,,
11/14/22,11/14/22,4,#5762,2 plts,,Ginseng (Urgent-XD),Fui,,,
11/14/22,11/14/22,5,J-40136,1 cs (4 bags),,Matcha latte to Winson/Xiu Zhen,JPC,,,
11/14/22,11/14/22,6,C-70430,15 CASES,,,GC,,,
11/14/22,11/14/22,7,C-70121,1 PALLET,,,GC,,,
11/14/22,11/14/22,8,C-70123,1 PALLET,,PO#37277 11/14 ARRIVED,GC,,,
11/14/22,11/14/22,9,C-70310,1 PALLET,,,GC,,,
11/14/22,11/14/22,10,C-70330,2 PALLETS,,PO#37277 11/14 ARRIVED,GC,,,
11/14/22,11/14/22,11,C-70530,1 PALLET,,PO#37277 11/14 ARRIVED,GC,,,
11/14/22,11/14/22,12,D-04061,3-5 PALLETS,,ASAP,GC,,,
11/14/22,11/14/22,13,D-60015,12 CASES,,,GC,,,
11/14/22,11/14/22,14,D-02007,2 PALLETS,,added after 11/14,GC,,,
11/14/22,11/14/22,15,#5779,AG bags,,#5779 issued by LY after received 11/21,Fui,,,
11/21/22,11/21/22,1,#5766,3 pallets,,pkg materials,,,,
11/21/22,11/21/22,2,F-04070,1 PLT,,,JPC,,,
11/21/22,11/21/22,3,F-04002,1 PLT,,,JPC,,,
11/21/22,11/21/22,4,D-04033,4 PALLETS (25 CS/PALLET),,"PO#37355, ETA: 11/28",,,,
11/21/22,11/21/22,5,F-11077,10 CASES,,,GC,,,
11/21/22,11/21/22,6,F-00376,30cs,,,JPC,,,
11/21/22,11/21/22,7,F-00505,10cs,,,JPC,,,
11/21/22,11/21/22,8,F-04130,5 pallets (50cs/pallet),,2024,HL,,,
11/21/22,11/21/22,9,GHC poster, 1 box,,to Xiu Zhen,AWC,,,
11/21/22,11/21/22,10,PO#37408,10cs,,Urgent,JD,,,
11/28/22,11/28/22,1,F-04075,1 PLT,,,JPC,,,
11/28/22,11/28/22,2,F-04114,2 pallets,,Urgent,HL,,,
11/28/22,11/28/22,3,A-61011,10 CASES,,,GC,,,
11/28/22,11/28/22,4,D-41986,2 PALLETS,,,GC,,,
11/28/22,11/28/22,5,M-94306,40 CASES,,,GC,,,
11/28/22,11/28/22,6,F-11148A,20 CASES,,,GC,,,
11/28/22,11/28/22,7,F-11076A,7 CASES,,,GC,,,
11/28/22,11/28/22,8,C-70113,1 PALLET,,,HL,,,
11/28/22,11/28/22,9,D-04033,4 PALLETS (25 CS/PALLET),,"PO#37355, delivered 11/28",BP,,,
11/28/22,11/28/22,10,J-31041,60 cs,,for Hmart newsletter,WYL,,,
12/5/22,12/5/22,1,#5758,2 plts,,Ginseng,,,,
12/5/22,12/5/22,2,F-04111,2 PLTs,,BBD10/27/2023 (Urgent!),HL/JPC,,,
12/5/22,12/5/22,3,F-04111,5 PLTs,,BBD 11/03/2023,,,,
12/5/22,12/5/22,4,D-04011,4 PALLETS,,(25 CASES/PALLET),GC,,,
12/5/22,12/5/22,5,S-06011,30 CASES,,,GC,,,
12/5/22,12/5/22,6,M-00037,12cs,,Urgent,SYS,,,
12/5/22,12/5/22,7,M-41066,133cs (1plt),,,SYS,,,
12/5/22,12/5/22,8,T-44040,50 cases,,,EY,,,
12/5/22,12/5/22,9,#5758,Pkg material,,,,,,
12/5/22,12/5/22,10,M-41062,133cs (1plt),,,SYS,,,
12/5/22,12/5/22,11,F-87116,64 cases,,Urgent Lot#10142023,JD,,,
12/5/22,12/5/22,12,F-87110,32 cases,,Urgent Lot#10142023,JD,,,
12/5/22,12/5/22,13,F-87113,32 cases,,Urgent Lot#10142023,JD,,,
12/5/22,12/5/22,14,D-02060,40 CASES,,,GC,,,
12/5/22,12/5/22,15,D-04033,3 plts,,,GC,,,
12/12/22,12/12/22,1,P-RTBAG,40 cs,,,,,,
12/12/22,12/12/22,2,F-10921,10cs,,,JPC,,,
12/12/22,12/12/22,3,F-10917,5cs,,,JPC,,,
12/12/22,12/12/22,4,F-04002,1 PLT,,,JPC,,,
12/12/22,12/12/22,5,F-04005,2 PLTs,,,JPC,,,
12/12/22,12/12/22,6,F-04008,40cs,,,JPC,,,
12/12/22,12/12/22,7,#5785,1 plts,,Ginseng,,,,
12/12/22,12/12/22,8,Firewall,1 cs,,For Marcus,EH,,,
12/12/22,12/12/22,9,F-04130,8 pallets,,"URGENT, KeHe pickup next week",HL,,,
12/19/22,12/19/22,1,D-04011,6 PALLETS,,,GC,,,
12/19/22,12/19/22,2,D-03002A,1 PALLET,,,GC,,,
12/19/22,12/19/22,3,D-04061,3 PALLETS,,,GC,,,
12/19/22,12/19/22,4,D-04037,5 PALLETS,,,GC,,,
12/19/22,12/19/22,5,C-70530,25 CASES,,URGENT,GC,,,
12/19/22,12/19/22,6,D-18220N,12 CASES,,,GC,,,
12/19/22,12/19/22,7,D-13020N,12 CASES,,,GC,,,
12/19/22,12/19/22,8,C-70021,2 PALLETS,,,GC,,,
12/19/22,12/19/22,9,C-70050,2 PALLETS,,,GC,,,
12/19/22,12/19/22,10,F-50121,30 CS,,,WYL,,,
12/19/22,12/19/22,11,F-00503,40cs,,BBD 8/1/2023,JPC,,,
12/19/22,12/19/22,12,Calendar,"23 cs (2,300 ea)",,URGENT,BP,,,
12/19/22,12/19/22,1,F-04131,4 pallets,,Urgent (need 05/2024 lot),HL,,,
12/19/22,12/19/22,2,D-04037,3 pallets,,,HL,,,
12/19/22,12/19/22,3,M-41061,2plts,,,SYS,,,
12/19/22,12/19/22,4,M-41062,1plts,,,SYS,,,
12/19/22,12/19/22,5,M-41066,1plts,,,SYS,,,
12/19/22,12/19/22,6,#5808,12 cs,,Ginseng bag - Urgent,,,,
12/19/22,12/19/22,7,D-04030,2 PALLETS,,,GC,,,
12/19/22,12/19/22,8,C-70052,1 PALLET,,,GC,,,
12/19/22,12/19/22,9,A-61030,40 CASES,,,GC,,,
12/19/22,12/19/22,10,A-61012,60 CASES,,URGENT! ,GC,,,
12/19/22,12/19/22,11,M-57005,72cases,,lot#06012025,JD,,,
12/19/22,12/19/22,12,F-04111,5 PLTs ,,BBD 11/04/2023 (Urgent),HL,,,
1/9/23,1/9/23,1,M-70081,25cases,,Urgent Lot#36182,JD,,,
1/9/23,1/9/23,2,PO#37518,7 cs,,Urgent waiting for SF consoliating,JD,,,
1/9/23,1/9/23,3,J-75004,40cases,,Urgent Lot#01142024,JD,,,
1/9/23,1/9/23,4,J-56203,70 CS,,,WYL,,,
1/9/23,1/9/23,5,J-56204,70 CS,,,WYL,,,
1/9/23,1/9/23,6,D-04037,3 PALLETS,,ASAP,GC,,,
1/9/23,1/9/23,7,D-04061,6 PALLETS,,ASAP,GC,,,
1/9/23,1/9/23,8,C-70052,1 PALLET,,,GC,,,
1/9/23,1/9/23,9,C-70330,1 PALLET,,,GC,,,
1/9/23,1/9/23,10,C-70530,10 CASES,,,GC,,,
1/9/23,1/9/23,11,C-70730,1 PALLET,,,GC,,,
1/9/23,1/9/23,12,F-11077,20 CASES,,,GC,,,
1/9/23,1/9/23,13,D-13220N,20 CASES,,,GC,,,
1/9/23,1/9/23,14,#5818,28 cs,,Ginseng,,,,
1/16/23,1/16/23,1,A-61012,60 CASES (2 Pallets),,ASAP,GC,,,
1/16/23,1/16/23,2,Apron,5 pc,,to Xiu Zhen,AWC,,,
1/16/23,1/16/23,3,C-70123,2 PALLETS,,PO#37442 1/17  ARRIVE LIVERMORE,GC,,,
1/16/23,1/16/23,4,C-70430,2 PALLETS,,PO#37442 1/17  ARRIVE LIVERMORE,GC,,,
1/16/23,1/16/23,5,C-70530,1 PALLET,,PO#37442 1/17  ARRIVE LIVERMORE,GC,,,
1/16/23,1/16/23,6,D-60013,20 CASES,,,GC,,,
1/16/23,1/16/23,7,D-60014,20 CASES,,,GC,,,
1/16/23,1/16/23,8,D-60021,3 CASES,,,GC,,,
1/16/23,1/16/23,9,D-03052,3 PLTS,,Lot#1059361,JD,,,
1/16/23,1/16/23,10,D-03055N,2PLTS,,Lot#1019148,JD,,,
1/16/23,1/16/23,11,D-03057,1PLT,,Lot#0048205,JD,,,
1/16/23,1/16/23,12,D-04046N,5 plts,,URGENT,BP,,,
1/16/23,1/16/23,13,J-40136,5 plts,,URGENT,BP,,,
1/16/23,1/16/23,14,WAG poster,1 cs,,to Xiu Zhen,AWC,,,
1/23/23,1/23/23,1,F-00506,10cs,,,JPC,,,
1/23/23,1/23/23,2,F-00508,10cs,,,JPC,,,
1/23/23,1/23/23,3,F-04070,1 PLT,,,JPC,,,
1/23/23,1/23/23,4,F-04059,20cs,,,JPC,,,
1/23/23,1/23/23,5,F-04002,1 PLT,,,GC,,,
1/23/23,1/23/23,6,J-40150,45cs,,Lot# 51201D,JD,,,
1/23/23,1/23/23,7,#5832,1 plt (42 cs),,Ginseng,,,,
1/23/23,1/23/23,8,A-61012,90 CASES (3 Pallets),,,GC,,,
1/23/23,1/23/23,9,C-70123,1 PALLET,,,GC,,,
1/23/23,1/23/23,10,D-04030,1 PALLET,,,GC,,,
1/30/23,1/30/23,1,K-83048,40cs,,URGENT,SYS,,,
1/30/23,1/30/23,2,Invoice papers,2 cs,,,Paul,,,
1/30/23,1/30/23,3,F-04111,3 pallets,,Lot 12232023,HL,,,
1/30/23,1/30/23,4,J-41214,5 cases,,,EY,,,
1/30/23,1/30/23,5,J-55500,10 cases,,,EY,,,
1/30/23,1/30/23,6,J-55502,10 cases,,,EY,,,
1/30/23,1/30/23,7,T-10030N,5 cases,,,EY,,,
1/30/23,1/30/23,8,F-76010,150cs,,,SYS,,,
1/30/23,1/30/23,9,F-42003,70 cs,,,EY,,,
1/30/23,1/30/23,10,F-04001,10 pallets,,URGENT - we have a pickup this up,HL ,,,
1/30/23,1/30/23,11,F-04002,5 pallets ,,URGENT ,HL,,,
1/30/23,1/30/23,12,D-04033 ,1 pallet (25 cs),,URGENT,GC,,,
1/30/23,1/30/23,13,D-04033,,,,,,,
2/6/23,2/6/23,1,D-04030,1 PALLET,,,GC,,,
2/6/23,2/6/23,2,D-04037,3 PALLETS,,LOT#J003F0 DATE: 10/2/2025,GC,,,
2/6/23,2/6/23,3,C-70121,1 pallet,,,HL,,,
2/6/23,2/6/23,4,J-56202,80 CS,,,WYL,,,
2/6/23,2/6/23,5,J-56203,80 CS,,,WYL,,,
2/6/23,2/6/23,6,J-56101,200CS,,PO37438 ETA 2/9,WYL,,,
2/6/23,2/6/23,7,J-56103,200 CS,,PO37438 ETA 2/9,WYL,,,
2/6/23,2/6/23,8,J-56104,120 CS,,PO37438 ETA 2/9,WYL,,,
2/6/23,2/6/23,9,J-56105,120 CS,,PO37438 ETA 2/9,WYL,,,
2/6/23,2/6/23,10,D-04041,26 CASES (30 cs),,item held (per GC),GC/WYL,,,
2/6/23,2/6/23,11,C-70113,1 PALLET,,,HL,,,
2/6/23,2/6/23,12,C-70430,1 PALLET,,,GC,,,
2/6/23,2/6/23,13,C-70530,1 PALLET,,,GC,,,
2/6/23,2/6/23,14,#5847,10 cs,,Ginseng,,,,
2/6/23,2/6/23,15,F-04130,200 cs,,Added after confirmed,HL,,,
2/13/23,2/13/23,1,J-56101,200CS,,urgent - PO37438,,,,
2/13/23,2/13/23,2,J-56103,200 CS,,urgent - PO37438,,,,
2/13/23,2/13/23,3,J-56104,120 CS,,urgent - PO37438,,,,
2/13/23,2/13/23,4,J-56105,120 CS,,urgent - PO37438,,,,
2/13/23,2/13/23,5,#5852,1 cs,,Packaging materials,,,,
2/13/23,2/13/23,6,#5854,? cs,,Ginseng,,,,
2/13/23,2/13/23,7,M-41062 ,200cs,,moved to wk 2/20,SYS,,,
2/13/23,2/13/23,8,M-41066,240cs,,moved to wk 2/20,SYS,,,
2/13/23,2/13/23,9,F-04114,3 pallets,,moved to wk 2/20,HL,,,
2/13/23,2/13/23,10,D-02007,1 PALLET,,moved to wk 2/20,GC,,,
2/13/23,2/13/23,11,A-62030,40 CASES,,moved to wk 2/20,GC,,,
2/13/23,2/13/23,12,A-61012,100 CASES,,moved to wk 2/20,GC,,,
2/13/23,2/13/23,13,D-04030,1 PALLET,,moved to wk 2/20,GC,,,
2/13/23,2/13/23,14,D-04011,6 PALLETS,,moved to wk 2/20,GC,,,
2/13/23,2/13/23,15,"14"" Shrink Wrap Film",6 rolls,,for Xiu Zhen,,,,
2/13/23,2/13/23,1,F-04111,1200 cs,,Urgent - BBD Nov. 2023,HL,,,
2/13/23,2/13/23,2,F-04130,5 plts,,Urgent,HL,,,
2/13/23,2/13/23,3,J-56101,200 CS,,urgent - PO37438 - delivered 2/15,WYL,,,
2/13/23,2/13/23,4,J-56103,200 CS,,urgent - PO37438,WYL,,,
2/13/23,2/13/23,5,J-56104,120 CS,,urgent - PO37438,WYL,,,
2/13/23,2/13/23,6,J-56105,120 CS,,urgent - PO37438,WYL,,,
2/20/23,2/20/23,1,D-15100N,2 PALLETS,,PO#37543 2/14 ARRIVE LIVERMORE ,GC,,,
2/20/23,2/20/23,2,D-14100N,1 PALLET,,PO#37543 2/14 ARRIVE LIVERMORE ,GC,,,
2/20/23,2/20/23,3,D-13220N,30 CASES,,PO#37543 2/14 ARRIVE LIVERMORE ,GC,,,
2/20/23,2/20/23,4,J-40136,5plts ,,lot# 11012024,JD,,,
2/20/23,2/20/23,5,#5863,5plts,,pkg materials - picking,,,,
2/20/23,2/20/23,6,D-18100N,20 CASES,,PO#37543 2/14 ARRIVE LIVERMORE ,GC,,,
2/20/23,2/20/23,7,D-18120N,20 CASES,,PO#37543 2/14 ARRIVE LIVERMORE ,GC,,,
2/20/23,2/20/23,8,#5852,1 cs,,Packaging materials,,,,
2/20/23,2/20/23,9,#5854,? cs,,Ginseng,,,,
2/20/23,2/20/23,10,M-41062 ,200cs,,,SYS,,,
2/20/23,2/20/23,11,M-41066,240cs,,,SYS,,,
2/20/23,2/20/23,12,F-04114,3 pallets,,,HL,,,
2/20/23,2/20/23,13,D-02007,1 PALLET,,,GC,,,
2/20/23,2/20/23,14,A-62030,40 CASES,,*,GC,,,
2/20/23,2/20/23,15,A-61012,100 CASES,,*,GC,,,
2/20/23,2/20/23,16,D-04030,1 PALLET,,,GC,,,
2/20/23,2/20/23,17,D-04011,6 PALLETS,,,GC,,,
2/20/23,2/20/23,18,"14"" Shrink Wrap Film",6 rolls,,for Xiu Zhen,,,,
2/20/23,2/20/23,19,F-04112,2 pallets,,Lot 03312024 Urgent,HL,,,
2/27/23,2/27/23,1,#5863,,,,,,,
2/27/23,2/27/23,2,#5852,1 cs,,Packaging materials,,,,
2/27/23,2/27/23,3,#5854,? cs,,Ginseng,,,,
2/27/23,2/27/23,4,"14"" Shrink Wrap Film",6 rolls,,for Xiu Zhen,Linda,,,
2/27/23,2/27/23,5,#5869,? plt,,Urgent - Ginseng & Pkg materials,,,,
2/27/23,2/27/23,6,D-04037,4 PALLETS,,LOT#J003F0 DATE: 10/02/2025,GC ,,,
2/27/23,2/27/23,7,D-04061,2 PALLETS,,,GC ,,,
2/27/23,2/27/23,8,D-41986,1 PALLET,,,GC ,,,
2/27/23,2/27/23,9,C-70052,2 PALLETS,,,GC ,,,
2/27/23,2/27/23,10,D-17100N,1 PALLET,,,GC ,,,
2/27/23,2/27/23,11,A-61117,100cs,,,,,,
2/27/23,2/27/23,12,F-04131,200 cs,,added after confirmed,HL,,,
3/6/23,3/6/23,1,C-70121,1 PALLET,,PO#37510 2/27 ARRIVED,GC,,,
3/6/23,3/6/23,2,C-70530,1 PALLET,,PO#37510 2/27 ARRIVED,GC,,,
3/6/23,3/6/23,3,F-04131,4 pallets,,lot 05262024,HL,,,
3/6/23,3/6/23,4,J-31037,250 cases,,,EY,,,
3/6/23,3/6/23,5,T-31545,100 cases,,,HL ,,,
3/6/23,3/6/23,6,#5863,,,,,,,
3/6/23,3/6/23,7,S-06011,2 PALLETS (128 cs)*,,URGENT! PO#37552 3/7 ARRIVE,GC,,,
3/6/23,3/6/23,8,S-06021,1 PALLET(64 cs)*,,URGENT! PO#37552 3/7 ARRIVE,GC,,,
3/6/23,3/6/23,9,S-06031,1 PALLET (64 cs)*,,URGENT! PO#37552 3/7 ARRIVE,GC,,,
3/6/23,3/6/23,10,S-06060,20 CASES*,,URGENT! PO#37552 3/7 ARRIVE,GC,,,
3/6/23,3/6/23,11,S-06012,35 CASES*,,URGENT! PO#37552 3/7 ARRIVE,GC,,,
3/6/23,3/6/23,12,D-02030,40 CASES,,"No enough inventory, transfer wk 3/13",GC,,,
3/6/23,3/6/23,13,D-04011,4 PALLETS,,,GC,,,
3/6/23,3/6/23,14,C-70430,1 PALLET,,,GC,,,
3/6/23,3/6/23,15,D-18220N,20 CASES,,,GC,,,
3/6/23,3/6/23,16,Demo cups,5 cases,,"added after confirmed, to XiuZhen",AWC,,,
3/6/23,3/6/23,17,F-04130,4 plts,,"Urgent, added after confirmed",HL,,,
3/13/23,3/13/23,1,F-04130,4 pallets (200 cs),,,,,,
3/13/23,3/13/23,2,F-50137N,15cs,,Urgent C18229,JD,,,
3/13/23,3/13/23,3,F-50140,125cs,,Urgent C01245,JD,,,
3/13/23,3/13/23,4,F-50141,15cs,,Urgent C15249,JD,,,
3/13/23,3/13/23,5,F-50142,15cs,,Urgent C15248,JD,,,
3/13/23,3/13/23,6,F-50145,40cs,,Urgent C15202,JD,,,
3/13/23,3/13/23,7,D-02030,40 CASES,,,GC,,,
3/13/23,3/13/23,8,Matcha Latte Chinese poster,1 cs,,to Xiu Zhen,AWC,,,
3/13/23,3/13/23,9,D-04011,4 PALLETS (100 cs),,,GC,,,
3/13/23,3/13/23,10,D-04033,4 PALLETS (100 cs),,,GC,,,
3/13/23,3/13/23,11,C-70330,2 PALLETS (90 cs),,,GC,,,
3/13/23,3/13/23,12,D-41986,1 PALLET,,,GC,,,
3/20/23,3/20/23,1,PC,1 cs,,to Xiu Zhen,EH,,,
3/20/23,3/20/23,2,A-61012,50 CASES,,,GC,,,
3/20/23,3/20/23,3,C-70021,1 PALLET(42 CASES),,,GC,,,
3/20/23,3/20/23,4,C-70052,1 PALLET(35 CASES),,,GC,,,
3/20/23,3/20/23,5,C-70530,1 PALLET(45 CASES),,,GC,,,
3/20/23,3/20/23,6,D-04011,6 PALLETS(25 CASES x 6),,,GC,,,
3/20/23,3/20/23,7,D-04061,3 PALLETS(36 CASES x 3),,,GC,,,
3/20/23,3/20/23,8,Ginger Chew Sample,1cs,,Pineapple Coconut 4oz Samples -notified Andy already - TO WINSON,SYS,,,
3/27/23,3/27/23,1,D-15100N,1 plt (24 cs)*,,,GC,,,
3/27/23,3/27/23,2,F-04058,80 cs*,,Urgent,SYS,,,
3/27/23,3/27/23,3,D-02030,50 cs*,,,GC,,,
3/27/23,3/27/23,4,J-40152,60 cs*,,urgent Lot#51201D,JD,,,
3/27/23,3/27/23,5,D-60021,2 cs*,,ASAP,GC,,,
3/27/23,3/27/23,6,M-41061,1 plt (133 cs)*,,,SYS,,,
3/27/23,3/27/23,7,M-41062,1 plt (133 cs)*,,,SYS,,,
3/27/23,3/27/23,1,F-04001,5 pallets (400 cs)*,,Urgent,HL,,,
3/27/23,3/27/23,2,F-04002,3 pallets (240 cs)*,,Urgent,HL,,,
3/27/23,3/27/23,3,F-04005,4 pallets (320 cs)*,,Urgent,HL,,,
4/3/23,4/3/23,1,#5917,1 plts,,Ginseng & pkg bag,,,,
4/3/23,4/3/23,2,D-04011,8 plts (25cs/plt),,,GC,,,
4/3/23,4/3/23,3,F-12001,10 cases*,,Urgent Lot# 06012024,JD,,,
4/3/23,4/3/23,4,D-04037,3 PALLETS (48cs/plt),,,GC,,,
4/3/23,4/3/23,5,C-70052,2 PALLETS (35cs/plt)*,,,GC,,,
4/3/23,4/3/23,6,C-70021,2 PALLETS (42cs/plt)*,,,GC,,,
4/3/23,4/3/23,7,D-14200N,2 PALLETS (24cs/plt)*,,,GC,,,
4/3/23,4/3/23,8,Sample,ZESS New FLV Biscuit,,to Sales Team,JD,,,
4/3/23,4/3/23,9,F-87101,1 plt (60cs)*,,,JD,,,
4/3/23,4/3/23,10,F-87110,2 plts (56cs)*,,,JD,,,
4/3/23,4/3/23,11,J-56105,2 PLT (? cs/plt),,,WYL,,,
4/10/23,4/10/23,1,J-40136,2 plts (70cs/plt)*,,,SYS,,,
4/10/23,4/10/23,2,D-04033,6 plts (25cs/plt)*,,URGENT,GC,,,
4/10/23,4/10/23,3,F-76050,10 plts (63cs/plt),,,SYS,,,
